AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - Gestion et protection de la nature - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;26;2;100.0000000000000000;30;85
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - Gestion forestière - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;6;0;0.00000000000000000000;5;1
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - Gestion forestière - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;3;0;0.00000000000000000000;5;8
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - productions animales - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;4;2;100.0000000000000000;5;1
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - productions animales - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;4;2;100.0000000000000000;5;5
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - productions animales - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;4;2;100.0000000000000000;5;9
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - Viticulture-Oenologie - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;5;0;0.00000000000000000000;5;1
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - Viticulture-Oenologie - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;5;0;0.00000000000000000000;5;3
AgroSup Dijon Direction Enseignement à Distance (CNPR) - BTS - Agricole - Viticulture-Oenologie - Entièrement en distanciel;2022;Auvergne-Rhône-Alpes;Public;5;0;0.00000000000000000000;5;14
Aix-Marseille Université - Portail Louis Pasteur - Licence - Portail Pasteur : Chimie, Sciences de la vie, Sciences de la vie et de la terre, Sciences sanitaires et sociales;2022;Provence-Alpes-Côte d’Azur;Public;28;4;100.0000000000000000;30;3121
Aix-Marseille Université - Portail Louis Pasteur - Licence - Portail Pasteur : Chimie, Sciences de la vie, Sciences de la vie et de la terre, Sciences sanitaires et sociales;2022;Provence-Alpes-Côte d’Azur;Public;65;12;100.0000000000000000;65;3619
Aix-Marseille Université - Portail Louis Pasteur - Licence - Portail Pasteur : Chimie, Sciences de la vie, Sciences de la vie et de la terre, Sciences sanitaires et sociales;2022;Provence-Alpes-Côte d’Azur;Public;61;10;100.0000000000000000;65;3842
Aix-Marseille Université - Portail Louis Pasteur - Licence - Portail Pasteur : Chimie, Sciences de la vie, Sciences de la vie et de la terre, Sciences sanitaires et sociales;2022;Provence-Alpes-Côte d’Azur;Public;159;20;100.0000000000000000;165;6481
Aix-Marseille Université - Portail Louis Pasteur - Licence - Portail Pasteur : Chimie, Sciences de la vie, Sciences de la vie et de la terre, Sciences sanitaires et sociales;2022;Provence-Alpes-Côte d’Azur;Public;200;8;100.0000000000000000;200;6508
Aix-Marseille Université - Portail Louis Pasteur - Licence - Portail Pasteur : Chimie, Sciences de la vie, Sciences de la vie et de la terre, Sciences sanitaires et sociales;2022;Provence-Alpes-Côte d’Azur;Public;295;41;100.0000000000000000;335;6490
