time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2022-10-25 06:46:11.874 UTC, ,125,3161029,1080,15040,136, ,3, ,9, , , , , , , , , ,3,3, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573,1, ,2,4,1266,1441556791296,-1,-1, , , , , ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1666680371831, , , , ,3145728,1218, , , ,1,4,2,4,3,4, , ,3,5, , , , , , , ,38,1, , ,12288,3,1228,4, , , , , , ,82,164,60546032, , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:47:11.877 UTC, ,589,3278757,3752,131544,896, ,9, ,3605, , , , , , , , , ,9,9, , , , ,1,11, ,3455, , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1441236647936,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,1,99,84,99,2,99, , ,3,102, , , , , , , , , , , ,4096,2,105101,100, , , , , , ,88,147,140282360, , , , , , , ,3820, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29, ,183, ,226,3112,258,1, , , , , , 
2022-10-25 06:48:11.883 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1440886358016,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,145525240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:49:11.887 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1446621937664,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,148670968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:50:11.892 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1446313132032,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,153913848, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:51:11.896 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1446038339584,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,157059576, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:52:11.900 UTC, ,589,3278757,3752,131544,896, ,9, ,8, , , , , , , , , ,9,9, , , , ,1,11, ,8, , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1445645910016,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , , , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , , ,167545336, , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,2, , , , , , , 
2022-10-25 06:53:11.905 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1445239652352,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,172788216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:54:11.909 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1444894867456,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,175933944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:55:11.914 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1444582064128,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,181176824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:56:11.919 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1444260020224,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,185371128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:57:11.923 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1443912548352,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,189565432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:58:11.927 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1443559702528,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,193759736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 06:59:11.931 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1443203448832,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,197954040,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:00:12.010 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1442648031232,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,201099768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:01:12.014 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1442127151104,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,205294072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:02:12.017 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1441491124224,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,208439800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:03:12.023 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1440313245696,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,4,70344024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:04:12.027 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1439552045056,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,74538328, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:05:12.032 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1438717181952,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,78732632, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:06:12.037 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1438116937728,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,82926936, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:07:12.044 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1437348528128,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,87121240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:08:12.048 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1436493807616,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,95509848, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:09:12.053 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1436484370432,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,110189912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:10:12.058 UTC, ,589,3278757,3752,131544,896, ,9, , , , , , , , , , , ,9,9, , , , ,1,11, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,106367,1436069330944,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,106367, ,1666680371831, , , , ,3145728,106176, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,123821400, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:11:12.063 UTC, ,589,3283237,3984,135912,1008, ,10, ,34, , , , , , , , , ,10,10, , , , ,1,13, ,43, , , , , , , , , , , , , , ,1218,1,573,573, , , , ,108947,1435601600512,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108947, ,1666680371831, , , , ,3145728,108767, , , ,1,1,2,1, ,1, , ,3,3, , , , , , , , , , , , , ,2580,2, , , , , , , , ,133258584, , , , , , , ,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , ,11,4,1, , , , , , 
2022-10-25 07:12:12.067 UTC, ,589,3283237,3984,135912,1008, ,10, , , , , , , , , , , ,10,10, , , , ,1,13, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,108947,1435261534208,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108947, ,1666680371831, , , , ,3145728,108767, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,141647192,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:13:12.070 UTC, ,589,3283237,3984,135912,1008, ,10, , , , , , , , , , , ,10,10, , , , ,1,13, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,108947,1434905477120,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108947, ,1666680371831, , , , ,3145728,108767, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,145841496,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:14:12.076 UTC, ,589,3283237,3984,135912,1008, ,10, , , , , , , , , , , ,10,10, , , , ,1,13, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,108947,1434523402240,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108947, ,1666680371831, , , , ,3145728,108767, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,162618712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-25 07:15:12.083 UTC, ,589,3286621,4112,139184,1120, ,10, ,41, , , , , , , , , ,10,10, , , , ,1,12, ,49, , , , , , , , , , , , , , ,1218,1,573,573, , , , ,111134,1434197819392,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,111134, ,1666680371831, , , , ,3145728,110954, , , ,1,1,2,1, ,1, , ,3,3, , , , , , , , , , , , , ,2187,2, , , , , , , , ,182541656, , , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2,13,4,1, , , , , , 
2022-10-25 07:16:12.089 UTC, ,589,3286621,4112,139184,1120, ,10, , , , , , , , , , , ,10,10, , , , ,1,12, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,111134,1433891110912,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,111134, ,1666680371831, , , , ,3145728,110954, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,188833112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
